short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,COUNTESS,54,"That thee may furnish and my prayers pluck down,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,COUNTESS,55,"Fall on thy head! Farewell. My lord,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,COUNTESS,56,"’Tis an unseason’d courtier; good my lord,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,COUNTESS,57,Advise him.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,LAFEW,58,He cannot want the best
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,LAFEW,59,That shall attend his love.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,COUNTESS,60,"Heaven bless him! Farewell, Bertram."
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Exit Countess.]
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,BERTRAM,61,The best wishes that can be forg’d in your thoughts be servants to you!
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,BERTRAM,62,"[To Helena.] Be comfortable to my mother, your mistress, and make"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,BERTRAM,63,much of her.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,LAFEW,64,"Farewell, pretty lady, you must hold the credit of your father."
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Exeunt Bertram and Lafew.]
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,65,"O, were that all! I think not on my father,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,66,And these great tears grace his remembrance more
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,67,Than those I shed for him. What was he like?
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,68,I have forgot him; my imagination
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,69,Carries no favour in’t but Bertram’s.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,70,"I am undone: there is no living, none,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,71,If Bertram be away. ’Twere all one
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,72,"That I should love a bright particular star,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,73,"And think to wed it, he is so above me."
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,74,In his bright radiance and collateral light
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,75,"Must I be comforted, not in his sphere."
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,76,Th’ambition in my love thus plagues itself:
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,77,The hind that would be mated by the lion
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,78,"Must die for love. ’Twas pretty, though a plague,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,79,To see him every hour; to sit and draw
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,80,"His arched brows, his hawking eye, his curls,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,81,"In our heart’s table,—heart too capable"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,82,Of every line and trick of his sweet favour.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,83,"But now he’s gone, and my idolatrous fancy"
