short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Messengers.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,The Ghost of Banquo and several other Apparitions.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"SCENE: In the end of the Fourth Act, in England; through the rest of"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"the Play, in Scotland; and chiefly at Macbeth’s Castle."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,reference,ACT I,NA,NA,NA,ACT I
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,reference,ACT I,SCENE I,NA,NA,SCENE I. An open Place.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Thunder and Lightning. Enter three Witches.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST WITCH,1,When shall we three meet again?
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST WITCH,2,"In thunder, lightning, or in rain?"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,SECOND WITCH,3,"When the hurlyburly’s done,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,SECOND WITCH,4,When the battle’s lost and won.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,THIRD WITCH,5,That will be ere the set of sun.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST WITCH,6,Where the place?
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,SECOND WITCH,7,Upon the heath.
